ID,Time,Name,Amount,TypeName 
2864,20140705,Íí²Í,-9,ÒûÊ³
2865,20140705,ÂòË®,-2.5,ÒûÊ³
2866,20140706,Îç²Í,-9,ÒûÊ³
2867,20140706,Íí²Í,-9.5,ÒûÊ³
2868,20140707,Îç²Í,-10.5,ÒûÊ³
2869,20140707,Íí²Í,-9,ÒûÊ³
2870,20140707,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2871,20140707,ÊÐÒ»ÔºÍ£³µ·Ñ,-1,½»Í¨
2872,20140707,ÑÇÂíÑ·ÍøÕ¾ÂòÊé,-147.9,Êé¿¯Ïû·Ñ
2873,20140708,Îç²Í,-10.5,ÒûÊ³
2874,20140708,Íí²Í,-9,ÒûÊ³
2875,20140708,´òÓ¡¹«ÎñÔ±ÃæÊÔ²ÄÁÏ,-1,Ö°Òµ·¢Õ¹
2876,20140708,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2877,20140709,Îç²Í,-9,ÒûÊ³
2878,20140709,Íí²Í,-10.5,ÒûÊ³
2879,20140710,Îç²Í,-10.5,ÒûÊ³
2880,20140710,Íí²Í,-9,ÒûÊ³
2881,20140710,¹¤×Ê,4558.12,¹¤×Ê
2882,20140710,7ÔÂ·Ý·¿×â,-500,·¿×â
2883,20140711,Îç²Í,-9,ÒûÊ³
2884,20140711,Íí²Í,-10.5,ÒûÊ³
2885,20140610,Ë®µç·Ñ,-50,Ë®µç
2886,20140711,Ë®µç·Ñ,-50,Ë®µç
2887,20140711,Î¢²©Ö§¸¶½±½ð,0.99,ÒâÍâÊÕÈë
2888,20140712,Îç²Í,-8,ÒûÊ³
2889,20140712,ÇëÅ®ÓÑ³Ô·¹,-64,»éÁµ³É±¾
2890,20140712,¿´µçÓ°,-105,»éÁµ³É±¾
2891,20140712,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
2892,20140712,ÄÏÆÁ½ÖÍ£³µ·Ñ,-2,½»Í¨
2893,20140713,Îç²Í,-8,ÒûÊ³
2894,20140713,Íí²Í,-8,ÒûÊ³
2895,20140714,Îç²Í,-9,ÒûÊ³
2896,20140714,¹«¿¼ÃæÊÔ×øµØÌú,-3,½»Í¨
2897,20140714,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-1,½»Í¨
2898,20140715,Îç²Í,-9,ÒûÊ³
2899,20140715,Íí²Í,-10.5,ÒûÊ³
2900,20140716,Îç²Í,-10.5,ÒûÊ³
2901,20140716,Íí²Í,-9,ÒûÊ³
2902,20140716,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2903,20140717,Îç²Í,-9,ÒûÊ³
2904,20140717,Íí²Í,-10.5,ÒûÊ³
2905,20140718,Îç²Í,-7.5,ÒûÊ³
2906,20140719,Îç²Í,-9,ÒûÊ³
2907,20140720,Îç²Í,-8,ÒûÊ³
2908,20140720,Íí²Í,-9,ÒûÊ³
2909,20140720,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2910,20140721,Îç²Í,-8,ÒûÊ³
2911,20140721,Íí²Í,-9,ÒûÊ³
2912,20140722,Îç²Í,-10.5,ÒûÊ³
2913,20140722,Íí²Í,-9,ÒûÊ³
2914,20140723,Îç²Í,-10,ÒûÊ³
2915,20140723,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-1,½»Í¨
2916,20140723,µÃÝ¡ÂéÕîÈ¥¿´²¡,-107.9,Ò½ÁÆ
2917,20140723,ÌÔ±¦Âò¹âÃôµÆ·¢¹â°ô,-30,ÒâÍâÖ§³ö
2918,20140724,Îç²Í,-10.5,ÒûÊ³
2919,20140724,¸øÍ¬ÊÂÂò·¹,-6.5,ÈË¼Ê¿ªÖ§
2920,20140724,Íí²Í,-9,ÒûÊ³
2921,20140725,Ôç²Í,-8,ÒûÊ³
2922,20140725,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2923,20140725,ÇëÅ®ÓÑ³Ô·¹,-130,»éÁµ³É±¾
2924,20140725,¿´µçÓ°Âò³ÔºÈ,-25,»éÁµ³É±¾
2925,20140725,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
2926,20140726,Îç²Í,-7,ÒûÊ³
2927,20140726,ÂòË®,-2,ÂÃÐÐ
2928,20140726,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2929,20140726,Íí²Í,-8,ÒûÊ³
2930,20140727,Îç²Í,-9,ÒûÊ³
2931,20140728,Îç²Í,-10.5,ÒûÊ³
2932,20140728,Íí²Í,-9,ÒûÊ³
2933,20140729,Îç²Í,-10.5,ÒûÊ³
2934,20140729,Íí²Í,-9,ÒûÊ³
2935,20140729,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2936,20140730,ÑÇÂíÑ·ÂòÊé,-138.5,Êé¿¯Ïû·Ñ
2937,20140730,Îç²Í,-8,ÒûÊ³
2938,20140730,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
2939,20140731,Îç²Í,-9,ÒûÊ³
2940,20140731,Íí²Í,-8,ÒûÊ³
2941,20140731,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2942,20140801,Îç²Í,-10.5,ÒûÊ³
2943,20140801,Íí²Í,-9,ÒûÊ³
2944,20140802,Îç²Í,-8.5,ÒûÊ³
2945,20140802,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-1,½»Í¨
2946,20140802,ÇëÅ®ÓÑ³Ô·¹,-157,»éÁµ³É±¾
2947,20140803,Îç²Í,-8.5,ÒûÊ³
2948,20140803,Íí²Í,-9,ÒûÊ³
2949,20140802,ÌÔ±¦Âò´²ÉÏËÄ¼þÌ×,-75.35,ÈÕ³£ÓÃÆ·
2950,20140804,Îç²Í,-10.5,ÒûÊ³
2951,20140804,Íí²Í,-9,ÒûÊ³
2952,20140805,Îç²Í,-8,ÒûÊ³
2953,20140805,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
2954,20140806,Îç²Í,-10,ÒûÊ³
2955,20140806,Íí²Í,-9,ÒûÊ³
2956,20140806,»¼Õß¸øÎÒÖÎÁÆ·Ñ,15,¹¤×Ê
2957,20140807,Îç²Í,-10.5,ÒûÊ³
2958,20140807,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2959,20140809,Íí²Í,-9,ÒûÊ³
2960,20140809,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
2961,20140808,¹¤×Ê,4854.94,¹¤×Ê
2962,20140810,Îç²Í,-9,ÒûÊ³
2963,20140810,Íí²Í,-8.5,ÒûÊ³
2964,20140811,Îç²Í,-10.5,ÒûÊ³
2965,20140811,Íí²Í,-9,ÒûÊ³
2966,20140812,Îç²Í,-10.5,ÒûÊ³
2967,20140812,Íí²Í,-9,ÒûÊ³
2968,20140812,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2969,20140813,Îç²Í,-9,ÒûÊ³
2970,20140813,Íí²Í,-10.5,ÒûÊ³
2971,20140814,Îç²Í,-10.5,ÒûÊ³
2972,20140814,Íí²Í,-9,ÒûÊ³
2973,20140814,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2974,20140815,Îç²Í,-9,ÒûÊ³
2975,20140815,Íí²Í,-10.5,ÒûÊ³
2976,20140815,Î¢²©ÖÐ½±,6,ÒâÍâÊÕÈë
2977,20140816,Îç²Í,-7.5,ÒûÊ³
2978,20140816,Íí²Í,-9,ÒûÊ³
2979,20140816,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
2980,20140817,Îç²Í,-9,ÒûÊ³
2981,20140817,Íí²Í,-8,ÒûÊ³
2982,20140817,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
2983,20140817,Ë®µç·Ñ,-40,Ë®µç
2984,20140817,·¿×â,-500,·¿×â
2985,20140819,Îç²Í,-9,ÒûÊ³
2986,20140819,Íí²Í,-10.5,ÒûÊ³
2987,20140820,Îç²Í,-10.5,ÒûÊ³
2988,20140820,Íí²Í,-9,ÒûÊ³
2989,20140820,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2990,20140821,Îç²Í,-9,ÒûÊ³
2991,20140821,Íí²Í,-10.5,ÒûÊ³
2992,20140821,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
2993,20140822,Îç²Í,-10.5,ÒûÊ³
2994,20140822,Íí²Í,-9,ÒûÊ³
2995,20140823,Îç²Í,-9,ÒûÊ³
2996,20140823,Íí²Í,-8.5,ÒûÊ³
2997,20140824,Îç²Í,-8,ÒûÊ³
2998,20140824,Íí²Í,-9,ÒûÊ³
2999,20140824,¼ÒÀÖ¸£Âò¸ÉÁ¸,-35.4,ÒûÊ³
3000,20140824,¹¬Í¢±ýÎÝÂò±ý,-11,ÒûÊ³
3001,20140825,Íí²Í,-9,ÒûÊ³
3002,20140825,ÂòË®,-5.5,ÂÃÐÐ
3003,20140826,Îç²Í,-10.5,ÒûÊ³
3004,20140826,Íí²Í,-9,ÒûÊ³
3005,20140826,°ïÈË¼ÒÂò·¹,-4,½è¿î
3006,20140826,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3007,20140827,Îç²Í,-10.5,ÒûÊ³
3008,20140827,Íí²Í,-9,ÒûÊ³
3009,20140828,Îç²Í,-10.5,ÒûÊ³
3010,20140828,Íí²Í,-9,ÒûÊ³
3011,20140828,¿×·ò×ÓÍøÕ¾ÂòÊé,-27,Êé¿¯Ïû·Ñ
3012,20140828,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3013,20140829,Îç²Í,-7,ÒûÊ³
3014,20140829,Íí²Í,-9,ÒûÊ³
3015,20140829,ÂòË®,-2,ÂÃÐÐ
3016,20140829,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3020,20140830,Îç²Í,-8,ÒûÊ³
3021,20140830,ËÍÅ®ÓÑÀñÎï,-88,»éÁµ³É±¾
3022,20140830,Å®ÓÑ¼ÒÍ£³µ·Ñ,-1,½»Í¨
3023,20140831,Îç²Í,-9,ÒûÊ³
3024,20140831,Íí²Í,-8.5,ÒûÊ³
3025,20140901,Îç²Í,-10.5,ÒûÊ³
3026,20140901,Íí²Í,-9,ÒûÊ³
3027,20140901,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3028,20140902,Îç²Í,-9,ÒûÊ³
3029,20140902,Íí²Í,-10.5,ÒûÊ³
3030,20140902,¸úÍ¬ÊÂÂò·¹,-6.5,½è¿î
3031,20140903,Îç²Í,-9.5,ÒûÊ³
3032,20140903,Íí²Í,-8,ÒûÊ³
3033,20140903,ÇëÕÔÜÇ³Ô·¹,-15,Ç×ÇéÏû·Ñ
3034,20140903,ÊÕµ½ÌÆÊææÃ»¹¿î,3,¹é»¹Ç·¿î
3035,20140904,Îç²Í,-10.5,ÒûÊ³
3036,20140904,Íí²Í,-9,ÒûÊ³
3037,20140904,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3038,20140905,Îç²Í,-10.5,ÒûÊ³
3039,20140908,¸øÅ®ÓÑÂò³µÆ±,-36,»éÁµ³É±¾
3040,20140908,ÒËÁ¼¹«½»,-1,½»Í¨
3041,20140908,Ã÷ÈÕ³ÇÊÐÍ£³µ·Ñ,-1,½»Í¨
3042,20140909,Îç²Í,-10.5,ÒûÊ³
3043,20140909,Íí²Í,-9,ÒûÊ³
3044,20140909,¿×·ò×ÓÍøÕ¾ÉÏÂòÊé,-60,Êé¿¯Ïû·Ñ
3045,20140910,Îç²Í,-10.5,ÒûÊ³
3046,20140910,½ÌÊ¦½Ú¾Û²Í,-100,ÈË¼Ê¿ªÖ§
3047,20140910,¹¤×Ê,5313.96,¹¤×Ê
3048,20140910,·¿×â,-500,·¿×â
3049,20140910,¹¤×Ê£¨¸öË°²¿·Ö£©,84.89,¹¤×Ê
3050,20140910,¿ÛË°,-84.89,ÄÉË°
3051,20140911,Îç²Í,-10.5,ÒûÊ³
3052,20140911,Íí²Í,-9,ÒûÊ³
3053,20140911,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
3054,20140911,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3055,20140912,Îç²Í,-10.5,ÒûÊ³
3056,20140912,Íí²Í,-8,ÒûÊ³
3057,20140912,8ÔÂ·ÝË®µç·Ñ,-28,Ë®µç
3058,20140913,Îç²Í,-9,ÒûÊ³
3059,20140913,Íí²Í,-8.5,ÒûÊ³
3060,20140913,Àî¾²»¹¿î,2,ÒâÍâÊÕÈë
3061,20140914,Îç²Í,-9,ÒûÊ³
3062,20140915,Îç²Í,-9,ÒûÊ³
3063,20140915,Íí²Í,-10.5,ÒûÊ³
3064,20140915,ÖÐÇï¹ý½Ú·Ñ,1300,¹¤×Ê
3065,20140916,Îç²Í,-10.5,ÒûÊ³
3066,20140916,Íí²Í,-9,ÒûÊ³
3067,20140916,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3068,20140917,Îç²Í,-9,ÒûÊ³
3069,20140917,Íí²Í,-9.5,ÒûÊ³
3070,20140918,ÎïÒµ·Ñ,-131,·¿×â
3071,20140919,Îç²Í,-9,ÒûÊ³
3072,20140919,Íí²Í,-10.5,ÒûÊ³
3073,20140920,Îç²Í,-8.5,ÒûÊ³
3074,20140920,¹«½»³µ·Ñ,-1,½»Í¨
3075,20140920,ÊÕ²¡ÈËÇ®,100,¹¤×Ê
3076,20140921,Îç²Í,-9,ÒûÊ³
3078,20140921,Ô¼»áÍ£³µ·Ñ,-2,½»Í¨
3079,20140921,Ô¼»áÇëµÔ³Ô·¹,-52,»éÁµ³É±¾
3080,20140922,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3081,20140922,Îç²Í,-10,ÒûÊ³
3082,20140922,ÂòË®,-4,ÂÃÐÐ
3083,20140922,¹úÃ³ÖÐÐÄÍ£³µ·Ñ,-2,½»Í¨
3084,20140923,Îç²Í,-10.5,ÒûÊ³
3085,20140923,Íí²Í,-7.5,ÒûÊ³
3086,20140924,Íí²Í,-8,ÒûÊ³
3087,20140924,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3088,20140925,Îç²Í,-9,ÒûÊ³
3089,20140925,Íí²Í,-7.5,ÒûÊ³
3090,20140926,Îç²Í,-10.5,ÒûÊ³
3091,20140926,Íí²Í,-8,ÒûÊ³
3092,20140926,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3093,20140927,Îç²Í,-9,ÒûÊ³
3094,20140927,Íí²Í,-8.5,ÒûÊ³
3095,20140928,À¥Ã÷µ½½¨Ë®»ð³µÆ±,-43.5,ÂÃÐÐ
3096,20140928,½¨Ë®µ½À¥Ã÷»ð³µÆ±,-43.5,ÂÃÐÐ
3097,20140928,Îç·¹,-12,ÂÃÐÐ
3098,20140928,Íí·¹,-7,ÂÃÐÐ
3099,20140928,½¨Ë®ÊÐÄÚ¹«½»,-10,ÂÃÐÐ
3100,20140928,ÂòË®,-2.5,ÂÃÐÐ
3101,20140929,Îç²Í,-9,ÒûÊ³
3102,20140929,Íí²Í,-9,ÒûÊ³
3103,20140929,¹¬Í¢±ýÎÝÂò±ý,-11,ÒûÊ³
3104,20140929,Àí·¢,-15,ÈÕ³£Ö§³ö
3105,20140929,¿×·ò×ÓÍøÂòÊé,-50,Êé¿¯Ïû·Ñ
3106,20140929,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3107,20140930,Îç²Í,-9,ÒûÊ³
3108,20140930,Íí²Í,-8.5,ÒûÊ³
3109,20140930,À¥Ã÷µ½ÒËÁ¼»ð³µÆ±,-5,½»Í¨
3110,20141001,±±¹Å³ÇÖÁÒËÁ¼³µÆ±,-2,½»Í¨
3111,20141001,ÒËÁ¼¿ÍÔËÕ¾µ½¼Ò³µÆ±,-1,½»Í¨
3112,20141004,¸øÍ¬ÊÂÂò¿¾Ñ¼,-49,ÈË¼Ê¿ªÖ§
3113,20141004,ÏØ³Çµ½»ð³µÕ¾¹«½»,-2,½»Í¨
3114,20141004,ÒËÁ¼µ½À¥Ã÷»ð³µÆ±,-5,½»Í¨
3115,20141004,Íí·¹,-9,ÒûÊ³
3116,20141005,Îç²Í,-8.5,ÒûÊ³
3117,20141005,Íí²Í,-9,ÒûÊ³
3118,20141005,¹¬Í¢±ýÎÝÂò±ý,-6,ÒûÊ³
3119,20141006,Îç²Í,-8.5,ÒûÊ³
3120,20141006,Íí²Í,-9,ÒûÊ³
3121,20141006,ÓëµÔ¿´µçÓ°,-70,»éÁµ³É±¾
3122,20141006,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
3123,20141007,Îç²Í,-8.5,ÒûÊ³
3124,20141007,¼ÒÀÖ¸£ÂòÊ³Îï¼°Ã×,-46,ÒûÊ³
3125,20141007,¼ÒÀÖ¸£ÂòÈÕÓÃÆ·,-88,ÈÕ³£ÓÃÆ·
3126,20141007,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3127,20141008,Îç²Í,-10.5,ÒûÊ³
3128,20141008,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
3129,20141008,µÔ¼ÒÍ£³µ·Ñ,-1,½»Í¨
3130,20141009,Îç²Í,-10,ÒûÊ³
3131,20141009,ÂòË®,-1,ÂÃÐÐ
3132,20141009,Íí²Í,-9,ÒûÊ³
3133,20141010,Îç²Í,-8,ÒûÊ³
3134,20141010,Íí²Í,-9,ÒûÊ³
3135,20141010,Ë®·Ñ,-6.8,Ë®µç
3136,20141010,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3137,20141012,Îç²Í,-9.5,ÒûÊ³
3138,20141012,Íí²Í,-9,ÒûÊ³
3139,20141012,Æß²Ê¿¡Ô°Í£³µ·Ñ,-1,½»Í¨
3140,20141012,ÇëÅ®ÓÑ¿´µçÓ°,-70,»éÁµ³É±¾
3141,20141013,Îç²Í,-10.5,ÒûÊ³
3142,20141013,Íí²Í,-9,ÒûÊ³
3143,20141013,ÌÔ±¦ÂòÊÖ»úµç³Ø,-60,µç×ÓÏû·Ñ
3144,20141013,¹¤×Ê,3297.89,¹¤×Ê
3145,20141013,·¿×â,-500,·¿×â
3146,20141013,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3147,20141014,Îç²Í,-9,ÒûÊ³
3148,20141014,Íí²Í,-10.5,ÒûÊ³
3149,20141015,¼ÒÀÖ¸£ÂòÊ³Îï,-41.4,ÒûÊ³
3150,20141015,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3152,20141015,µç·Ñ,-21.9,Ë®µç
3153,20141016,Îç²Í,-10.5,ÒûÊ³
3154,20141016,Íí²Í,-10,ÒûÊ³
3155,20141016,À¥Ã÷µ½À¥Ñô»ð³µÆ±,-12.5,ÂÃÐÐ
3156,20141016,À¥Ñô»ð³µÕ¾µ½¶«´óºÓÊªµØ³µ·Ñ,-1,ÂÃÐÐ
3157,20141017,À¥Ñô¶«´óºÓÊªµØµ½À¥ÑôÕ¾³µ·Ñ,-1,ÂÃÐÐ
3158,20141017,À¥Ñôµ½À¥Ã÷»ð³µÆ±,-12.5,ÂÃÐÐ
3159,20141017,Îç²Í,-9,ÒûÊ³
3160,20141017,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
3161,20141017,ÑÓ°²Ò½ÔºÍ£³µ·Ñ,-2,½»Í¨
3162,20141018,¼ÒÀÖ¸£Âò²Ë,-9.1,ÒûÊ³
3163,20141018,È¥Ö²ÎïÔ°À´»Ø³µ·Ñ,-12,½»Í¨
3164,20141018,Ö²ÎïÔ°ÃÅÆ±,-15,ÂÃÐÐ
3165,20141019,Îç²Í,-9,ÒûÊ³
3166,20141019,Íí²Í,-8.5,ÒûÊ³
3167,20141019,µ³·Ñ,-15,Éç»á»î¶¯
3168,20141020,Îç²Í,-9,ÒûÊ³
3169,20141021,Îç²Í,-8.5,ÒûÊ³
3170,20141021,ÇëÕÔÜÇ³Ô·¹,-29.5,Ç×ÇéÏû·Ñ
3171,20141022,Îç²Í,-9,ÒûÊ³
3172,20141022,Íí²Í,-10.5,ÒûÊ³
3173,20141023,Îç²Í,-10.5,ÒûÊ³
3174,20141023,ÄÏÆÁ½ÖÍ£³µ·Ñ,-1,½»Í¨
3175,20141023,ÇëÕÔÜÇ³Ô·¹,-50,Ç×ÇéÏû·Ñ
3176,20141023,¿çÐÐ»ã¿îÊÖÐø·Ñ,-2,½ðÈÚ³É±¾
3177,20141024,Îç²Í,-9,ÒûÊ³
3178,20141024,Íí²Í,-8.5,ÒûÊ³
3179,20141025,Îç²Í,-8.5,ÒûÊ³
3180,20141025,Íí²Í,-9,ÒûÊ³
3181,20141025,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3182,20141026,¼ÒÀÖ¸£ÂòÊ³Îï,-42.3,ÒûÊ³
3183,20141027,Ê¡ÈýÔºÍ£³µ·Ñ,-2,½»Í¨
3184,20141027,Ê¡ÈýÔº¹ÒºÅ·Ñ,-4,Ò½ÁÆ
3185,20141027,Ê¡ÈýÔº¼ìÑé·Ñ,-322,Ò½ÁÆ
3186,20141027,ÂòË®,-2.5,ÒûÊ³
3187,20141028,Îç²Í,-9,ÒûÊ³
3188,20141028,Íí²Í,-7.5,ÒûÊ³
3189,20141028,´óÖÚÖØ²¡¡¢ÒâÍâÉËº¦±£ÏÕ,-380,±£ÏÕ
3190,20141029,ÉÏÍø·Ñ,-500,Í¨Ñ¶
3191,20141029,Îç²Í,-7.5,ÒûÊ³
3192,20141029,Íí²Í,-8,ÒûÊ³
3193,20141030,Îç²Í,-9,ÒûÊ³
3194,20141030,Íí²Í,-7.5,ÒûÊ³
3195,20141031,Îç²Í,-6.5,ÒûÊ³
3196,20141031,Íí²Í,-9,ÒûÊ³
3197,20141031,½ð±Ì¹ã³¡Í£³µ·Ñ,-1,½»Í¨
3198,20141031,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3199,20141031,ÃÀÌØË¹°îÍþÂòÒÂÎï,-239,ÒÂÎï
3200,20141031,ÂòÒÂÎï,-284,ÒÂÎï
3201,20141101,Îç²Í,-8.5,ÒûÊ³
3202,20141101,Íí²Í,-9,ÒûÊ³
3203,20141102,Îç²Í,-8.5,ÒûÊ³
3204,20141102,Íí²Í,-9,ÒûÊ³
3205,20141102,ÊÖ»ú»°·Ñ³äÖµ,-49.5,Í¨Ñ¶
3206,20141103,Îç²Í,-7.5,ÒûÊ³
3207,20141103,¼ÒÀÖ¸£¹ºÎï,-28.2,ÒûÊ³
3208,20141103,ÇëÕÔÜÇ³Ô·¹,-25,Ç×ÇéÏû·Ñ
3209,20141103,ÂòÖ°¹¤Ò½ÁÆ»¥Öú±£ÏÕ,-80,±£ÏÕ
3210,20141104,Îç²Í,-9,ÒûÊ³
3211,20141104,Íí²Í,-7.5,ÒûÊ³
3212,20141105,Îç²Í,-7.5,ÒûÊ³
3213,20141105,Íí²Í,-8,ÒûÊ³
3214,20141106,ÂòË®,-3,ÂÃÐÐ
3215,20141107,ÂòË®,-2.5,ÂÃÐÐ
3216,20141107,Îç²Í,-6,ÒûÊ³
3217,20141107,Íí²Í,-9,ÒûÊ³
3218,20141107,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3219,20141108,Îç²Í,-9,ÒûÊ³
3220,20141108,Íí²Í,-8.5,ÒûÊ³
3221,20141109,Îç²Í,-9.5,ÒûÊ³
3222,20141109,Íí²Í,-9,ÒûÊ³
3223,20141109,ÌÔ±¦Âòµ¥³µÁã¼þ,-113.7,×ÔÐÐ³µ°®ºÃ
3224,20141110,Îç²Í,-9,ÒûÊ³
3225,20141110,Íí²Í,-7.5,ÒûÊ³
3226,20141110,¹¤×Ê,2798.72,¹¤×Ê
3227,20141111,Îç²Í,-7.5,ÒûÊ³
3228,20141111,Íí²Í,-9,ÒûÊ³
3229,20141111,¹¬Í¢±ýÎÝÂò±ý,-11,ÒûÊ³
3230,20141111,¼ÒÀÖ¸£ÂòÊ³Îï,-36.1,ÒûÊ³
3231,20141112,Îç²Í,-9,ÒûÊ³
3232,20141112,Íí²Í,-7.5,ÒûÊ³
3233,20141113,À¥Ã÷µ½Ê¦×Ú³µ·Ñ,-11.5,ÂÃÐÐ
3234,20141113,Ê¦×Ú»ð³µÕ¾ÖÁÀÏ¿ÍÔËÕ¾,-1,ÂÃÐÐ
3235,20141113,Ê¦×ÚÖÁ·ï»Ë¹È,-15,ÂÃÐÐ
3236,20141113,·ï»Ë¹ÈÅ©¼ÒÀÖ×¡ËÞ,-40,ÂÃÐÐ
3237,20141114,·ï»Ë¹ÈÃÅÆ±,-90,ÂÃÐÐ
3238,20141114,ÎåÁúÏçÖÁ»ð³µÕ¾,-17,ÂÃÐÐ
3239,20141114,Ê¦×ÚÖÁÀ¥Ã÷»ð³µÆ±,-11.5,ÂÃÐÐ
3240,20141114,Îç²Í,-4.5,ÂÃÐÐ
3241,20141114,Íí·¹,-9,ÒûÊ³
3242,20141114,ÌÔ±¦ÂòÈÈË®´ü,-56,ÈÕ³£ÓÃÆ·
3243,20141114,ÌÔ±¦ÍøÂòÔË¶¯Ð¬,-219,ÒÂÎï
3244,20141114,ÌÔ±¦ÍøÂò°ü,-68,ÈÕ³£ÓÃÆ·
3245,20141115,Îç²Í,-9,ÒûÊ³
3246,20141115,Íí²Í,-8.5,ÒûÊ³
3247,20141115,ÌÔ±¦Âò¿ã×Ó,-78,ÒÂÎï
3248,20141115,ÌÔ±¦ÂòÄÚ¿ã,-45,ÒÂÎï
3249,20141115,ÂòµçÓ°Æ±,-88,ÎÄ»¯Ïû·Ñ
3250,20141110,·¿×â,-500,·¿×â
3251,20141116,Îç²Í,-8.5,ÒûÊ³
3252,20141116,Íí²Í,-9,ÒûÊ³
3253,20141116,¹¬Í¢±ýÎÝÂò±ý,-22,ÒûÊ³
3254,20141116,ÄÏÆÁ½ÖÍ£³µ·Ñ,-1,½»Í¨
3255,20141117,Îç²Í,-9,ÒûÊ³
3256,20141117,Íí²Í,-8,ÒûÊ³
3257,20141117,ÌÔ±¦ÍøÂòTÐô,-53.1,ÒÂÎï
3258,20141118,Îç²Í,-7.5,ÒûÊ³
3259,20141118,Íí²Í,-9,ÒûÊ³
3260,20141119,Îç²Í,-9,ÒûÊ³
3261,20141119,ÌÔ±¦ÍøÂòÐ¬,-97,ÒÂÎï
3262,20141120,ÌÔ±¦ÍøÂò¡¶ÖÐ¹ú¹ú¼ÒÌìÎÄ¡·2012Äê,-64.41,Êé¿¯Ïû·Ñ
3263,20141120,Íí²Í,-9,ÒûÊ³
3264,20141120,¼ÒÀÖ¸£Âò¸ÉÁ¸,-62.4,ÂÃÐÐ
3265,20141121,³§¿ÚÒøÐÓÃçÆÔÃÅÆ±,-10,ÂÃÐÐ
3266,20141121,Îç²Í,-9,ÒûÊ³
3267,20141121,Ê¡Í¼Í£³µ·Ñ,-1,½»Í¨
3268,20141121,ÏàÇ×Çë¿Í,-312,»éÁµ³É±¾
3269,20141121,ÏàÇ×»Ø¼Ò³µ·Ñ,-2,½»Í¨
3270,20141121,10ÔÂ·Ýµç·Ñ,-22.5,Ë®µç
3271,20141122,Íí²Í,-8,ÒûÊ³
3272,20141121,À¥Ã÷µ½ÑÎ½ò»ð³µÆ±,-93,ÂÃÐÐ
3273,20141121,ÕÑÍ¨µ½ºì¹û»ð³µÆ±,-50.5,ÂÃÐÐ
3274,20141121,ºì¹ûµ½À¥Ã÷»ð³µÆ±,-41.5,ÂÃÐÐ
